infos
147 000 km,78 LE,1245 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
201 000 km,75 LE,1248 cm3,Dízel,Kishaszon,Használt,Eladó,3 ajtós,2 fő,Manuális
612 465 km,110 LE,2198 cm3,Dízel,Kisbusz,Használt,Eladó,4 ajtós,9 fő,Manuális
162 579 km,88 LE,1386 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,2 ajtós,4 fő,Manuális
201 456 km,150 LE,1970 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
52 000 km,73 LE,1360 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
190 000 km,90 LE,1364 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
64 754 km,69 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
135 746 km,101 LE,1686 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
64 746 km,69 LE,1242 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,3 ajtós,4 fő,Manuális
160 507 km,75 LE,1248 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
514 080 km,110 LE,2198 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,9 fő,Manuális
169 411 km,193 LE,2771 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
158 000 km,120 LE,1598 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,7 fő,Manuális
195 761 km,69 LE,1198 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
199 200 km,110 LE,1686 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
392 000 km,75 LE,1598 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
118 624 km,65 LE,996 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
276 251 km,115 LE,1598 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
311 565 km,218 LE,2497 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,4 ajtós,5 fő,Tiptronic
226 000 km,140 LE,1997 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
187 000 km,75 LE,1360 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
133 000 km,80 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
539 010 km,150 LE,2199 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
197 270 km,94 LE,1248 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
154 414 km,88 LE,1386 cm3,Benzin,Kabrió,Használt,Eladó,2 ajtós,4 fő,Manuális
137 230 km,94 LE,1398 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
410 238 km,240 LE,2998 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
197 000 km,77 LE,1497 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
170 185 km,75 LE,1248 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
110 385 km,106 LE,1461 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
149 076 km,78 LE,1368 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
149 076 km,78 LE,1368 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
230 760 km,90 LE,1560 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
103 000 km,109 LE,1396 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
99 970 km,69 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
346 300 km,163 LE,2183 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
115 877 km,101 LE,1595 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
130 000 km,120 LE,1598 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
256 752 km,114 LE,1560 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
101 000 km,120 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
203 350 km,176 LE,1598 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
154 540 km,140 LE,1997 cm3,Benzin,Kabrió,Használt,Eladó,2 ajtós,4 fő,Tiptronic
229 745 km,78 LE,1396 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
222 264 km,69 LE,1399 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
245 369 km,105 LE,1598 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
197 800 km,101 LE,1398 cm3,Benzin,Egyterű,Használt,Eladó,Manuális
273 373 km,177 LE,2236 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
184 149 km,90 LE,1248 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,Manuális
55 744 km,105 LE,1396 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
202 268 km,140 LE,1968 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
103 600 km,90 LE,1198 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
208 069 km,99 LE,1396 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
222 555 km,155 LE,1998 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
225 700 km,90 LE,1461 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
155 562 km,85 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
249 690 km,75 LE,1248 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
208 113 km,156 LE,1598 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
149 000 km,99 LE,1329 cm3,Benzin,Egyterű,Használt,Eladó,Manuális
120 873 km,112 LE,1560 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
191 811 km,102 LE,1595 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
107 000 km,90 LE,1198 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
335 000 km,109 LE,2982 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,6 fő,Manuális
166 844 km,110 LE,1686 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
153 475 km,105 LE,1598 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
199 000 km,105 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
253 000 km,150 LE,1997 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
152 000 km,101 LE,1329 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
151 719 km,79 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
228 268 km,173 LE,2184 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
210 686 km,90 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
303 075 km,170 LE,2497 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
199 323 km,69 LE,1242 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,2 ajtós,4 fő,Manuális
139 238 km,86 LE,1390 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
146 000 km,86 LE,1197 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
101 912 km,96 LE,1388 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,Manuális
225 320 km,160 LE,1956 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
85 840 km,64 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,4 fő,Fokozatmentes
200 773 km,150 LE,2972 cm3,Benzin,Terepjáró,Használt,Eladó,3 ajtós,4 fő,Automata
89 025 km,95 LE,1397 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
166 243 km,105 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
77 000 km,86 LE,1197 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
129 437 km,73 LE,999 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
123 515 km,89 LE,1198 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
287 250 km,112 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,Automata
287 250 km,112 LE,1560 cm3,Dízel,Kombi,Használt,Eladó,Automata
104 000 km,69 LE,1198 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
171 728 km,110 LE,1197 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
168 900 km,110 LE,999 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
152 000 km,86 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
154 157 km,140 LE,1796 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
227 817 km,143 LE,1995 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
257 000 km,163 LE,1997 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
130 000 km,112 LE,1490 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
128 000 km,124 LE,1598 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
162 000 km,125 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
192 000 km,90 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
281 000 km,239 LE,2967 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Tiptronic
200 000 km,129 LE,1870 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
142 100 km,75 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
150 789 km,204 LE,1995 cm3,Dízel,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
158 000 km,125 LE,1686 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,7 fő,Manuális
40 900 km,101 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
32 781 km,73 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
168 806 km,104 LE,1586 cm3,Benzin,Crossover,Használt,Eladó,3 ajtós,5 fő,Manuális
72 300 km,82 LE,1199 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
205 841 km,72 LE,1997 cm3,Dízel,Kisbusz,Használt,Eladó,4 ajtós,9 fő,Manuális
160 600 km,95 LE,1248 cm3,Dízel,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
311 637 km,125 LE,2299 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
50 854 km,90 LE,898 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
223 300 km,95 LE,1248 cm3,Dízel,Kishaszon,Használt,Eladó,3 ajtós,2 fő,Manuális
236 174 km,75 LE,1498 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,Manuális
200 169 km,110 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
146 233 km,123 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
347 000 km,150 LE,1968 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Duplakuplung
287 262 km,112 LE,1560 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,Manuális
233 000 km,150 LE,1997 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
48 934 km,82 LE,1199 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
72 976 km,90 LE,898 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
130 593 km,140 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
237 411 km,136 LE,1997 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
59 000 km,88 LE,1339 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
247 861 km,170 LE,2143 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
136 000 km,69 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
163 231 km,99 LE,1798 cm3,Hibrid,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Automata
158 000 km,97 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,4 fő,Manuális
325 399 km,163 LE,2400 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
102 500 km,99 LE,1499 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,Manuális
157 242 km,136 LE,1591 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
210 840 km,140 LE,1796 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,Manuális
283 569 km,136 LE,1984 cm3,Dízel,Eladó,5 ajtós,5 fő,Tiptronic
178 775 km,125 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
134 323 km,99 LE,1396 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
87 332 km,90 LE,1398 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
166 979 km,116 LE,1685 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
264 000 km,125 LE,2198 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,3 fő,Manuális
204 921 km,90 LE,1995 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
156 480 km,131 LE,1956 cm3,Dízel,Ferdehátú,Használt,Eladó,Manuális
109 800 km,110 LE,1197 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
140 000 km,136 LE,1591 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
168 399 km,105 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
168 399 km,105 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,3 ajtós,5 fő,Manuális
133 000 km,95 LE,1560 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
358 000 km,115 LE,2198 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,6 fő,Manuális
218 000 km,125 LE,999 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
92 582 km,105 LE,1197 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
86 000 km,67 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
43 498 km,48 LE,Elektr.,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,2 fő,Automata
220 457 km,110 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
215 378 km,102 LE,1598 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
209 500 km,150 LE,2191 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Tiptronic
35 735 km,90 LE,1396 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
124 696 km,101 LE,1560 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
144 000 km,136 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
126 000 km,124 LE,1998 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
94 924 km,73 LE,1149 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
145 949 km,105 LE,1598 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő
210 298 km,136 LE,1968 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Tiptronic
88 190 km,82 LE,1199 cm3,Benzin,Kombi,Használt,Eladó
221 012 km,141 LE,1995 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
138 000 km,150 LE,1994 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,7 fő,Manuális
126 000 km,135 LE,1956 cm3,Dízel,Egyterű,Használt,Eladó,4 ajtós,2 fő,Manuális
123 000 km,135 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
85 593 km,109 LE,1461 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
65 000 km,105 LE,1598 cm3,Dízel,Eladó,5 ajtós,5 fő,Manuális
92 582 km,105 LE,1197 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
90 135 km,112 LE,1496 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
234 000 km,120 LE,1498 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
199 000 km,120 LE,1498 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,2 fő,Manuális
68 500 km,95 LE,1368 cm3,Benzin,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
124 000 km,131 LE,1598 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
131 000 km,136 LE,1591 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
238 000 km,120 LE,1598 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
99 900 km,125 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
96 374 km,100 LE,1339 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
78 000 km,110 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
120 900 km,117 LE,1590 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
100 000 km,110 LE,1199 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
187 732 km,116 LE,1598 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
110 950 km,125 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
91 560 km,90 LE,1364 cm3,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
230 800 km,235 LE,2993 cm3,Dízel,Kombi,Használt,Eladó,Automata
71 992 km,170 LE,1956 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
76 900 km,125 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
136 500 km,114 LE,1598 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
157 800 km,163 LE,1998 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
74 854 km,135 LE,1591 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
30 496 km,69 LE,1242 cm3,Benzin,Nincs adat a kivitelről,Használt,Eladó,3 ajtós,4 fő,Manuális
80 200 km,105 LE,875 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
159 000 km,129 LE,2148 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
114 324 km,109 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
110 000 km,101 LE,1498 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,2 fő,Manuális
104 000 km,101 LE,1498 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,2 fő,Manuális
117 804 km,99 LE,1329 cm3,Benzin,Kombi,Használt,Eladó,Manuális
103 500 km,101 LE,1498 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,5 fő,Manuális
86 571 km,101 LE,1368 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
109 000 km,114 LE,1598 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
182 000 km,120 LE,1586 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
215 000 km,108 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
44 000 km,68 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
145 000 km,135 LE,1591 cm3,Benzin,Terepjáró,Használt,Eladó,5 ajtós,5 fő,Manuális
130 264 km,150 LE,1399 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
119 500 km,90 LE,1461 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
323 394 km,160 LE,2400 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
248 700 km,145 LE,1998 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
56 800 km,95 LE,1248 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,2 fő,Manuális
178 000 km,150 LE,1597 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
239 000 km,168 LE,2143 cm3,Dízel,Kupé,Használt,Eladó,2 ajtós,4 fő,Manuális
60 500 km,88 LE,Elektr.,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
172 168 km,140 LE,1968 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
85 700 km,86 LE,1084 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
98 000 km,135 LE,1591 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
49 800 km,90 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,4 fő,Manuális
115 000 km,101 LE,1560 cm3,Dízel,Kishaszon,Használt,Eladó,5 ajtós,3 fő,Manuális
295 000 km,131 LE,1997 cm3,Dízel,Kishaszon,Használt,Eladó,4 ajtós,3 fő,Manuális
92 940 km,171 LE,1598 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Tiptronic
97 774 km,116 LE,1496 cm3,Dízel,Ferdehátú,Használt,Eladó,Manuális
118 000 km,125 LE,1596 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Automata
128 966 km,110 LE,1461 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
65 350 km,101 LE,999 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
293 524 km,Dízel,Lépcsőshátú,Használt,Eladó,4 ajtós,5 fő,Manuális
96 976 km,136 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
63 539 km,101 LE,998 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
92 000 km,125 LE,999 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
111 178 km,90 LE,1364 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
109 500 km,125 LE,1596 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
29 700 km,75 LE,1084 cm3,Benzin,Kishaszon,Használt,Eladó,3 ajtós,2 fő,Manuális
77 210 km,95 LE,1248 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,Manuális
130 321 km,135 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
128 358 km,125 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
125 603 km,125 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
154 504 km,125 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
144 502 km,125 LE,1596 cm3,Benzin,Ferdehátú,Használt,Eladó,Manuális
22 918 km,95 LE,1368 cm3,Benzin,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
221 219 km,131 LE,1598 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Fokozatmentes
98 838 km,116 LE,1598 cm3,Dízel,Ferdehátú,Használt,Eladó,5 ajtós,5 fő,Manuális
165 000 km,116 LE,1197 cm3,Benzin,Crossover,Használt,Eladó,Manuális
143 675 km,140 LE,1364 cm3,Benzin,Kabrió,Használt,Eladó,2 ajtós,4 fő,Manuális
120 654 km,135 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
96 100 km,125 LE,999 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
114 700 km,125 LE,999 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
192 758 km,116 LE,1461 cm3,Dízel,Crossover,Használt,Eladó,Manuális
104 150 km,82 LE,Elektr.,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,4 fő,Fokozatmentes
27 811 km,143 LE,1996 cm3,Dízel,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
251 800 km,120 LE,1597 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Manuális
93 133 km,135 LE,1591 cm3,Benzin,Crossover,Használt,Eladó,5 ajtós,5 fő,Manuális
96 000 km,101 LE,998 cm3,Benzin,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
65 400 km,93 LE,1368 cm3,Benzin,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
255 960 km,140 LE,1968 cm3,Dízel,Egyterű,Használt,Eladó,5 ajtós,5 fő,Manuális
219 079 km,124 LE,1998 cm3,Dízel,Crossover,Használt,Eladó,Manuális
20 959 km,69 LE,1242 cm3,Benzin,Ferdehátú,Használt,Eladó,3 ajtós,4 fő,Manuális
104 548 km,116 LE,2497 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,Manuális
106 320 km,143 LE,1995 cm3,Dízel,Nincs adat a kivitelről,Használt,Eladó,5 ajtós,5 fő,Tiptronic
125 000 km,120 LE,1499 cm3,Dízel,Kombi,Használt,Eladó,5 ajtós,5 fő,Manuális
